#node	identifier	category	term ID	term description
104438	STRG0A79TGQ.104438	GO Process	GO:0000715	Nucleotide-excision repair, DNA damage recognition
36733	STRG0A79TGQ.36733	GO Process	GO:0009987	Cellular process
36733	STRG0A79TGQ.36733	GO Process	GO:0010467	Gene expression
36733	STRG0A79TGQ.36733	GO Process	GO:0034470	ncRNA processing
36733	STRG0A79TGQ.36733	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
36733	STRG0A79TGQ.36733	GO Process	GO:0034660	ncRNA metabolic process
36733	STRG0A79TGQ.36733	GO Process	GO:0043170	Macromolecule metabolic process
36733	STRG0A79TGQ.36733	GO Process	GO:0043412	Macromolecule modification
36733	STRG0A79TGQ.36733	GO Process	GO:0044237	Cellular metabolic process
36733	STRG0A79TGQ.36733	GO Process	GO:0044238	Primary metabolic process
36733	STRG0A79TGQ.36733	GO Process	GO:0046483	Heterocycle metabolic process
36733	STRG0A79TGQ.36733	GO Process	GO:0071704	Organic substance metabolic process
36733	STRG0A79TGQ.36733	GO Process	GO:0090304	Nucleic acid metabolic process
36733	STRG0A79TGQ.36733	GO Process	GO:1901360	Organic cyclic compound metabolic process
36733	STRG0A79TGQ.36733	GO Function	GO:0000049	tRNA binding
36733	STRG0A79TGQ.36733	GO Function	GO:0003676	Nucleic acid binding
36733	STRG0A79TGQ.36733	GO Function	GO:0003723	RNA binding
36733	STRG0A79TGQ.36733	GO Function	GO:0003824	Catalytic activity
36733	STRG0A79TGQ.36733	GO Function	GO:0005488	Binding
36733	STRG0A79TGQ.36733	GO Function	GO:0005515	Protein binding
36733	STRG0A79TGQ.36733	GO Function	GO:0016462	Pyrophosphatase activity
36733	STRG0A79TGQ.36733	GO Function	GO:0016787	Hydrolase activity
36733	STRG0A79TGQ.36733	GO Function	GO:0016817	Hydrolase activity, acting on acid anhydrides
36733	STRG0A79TGQ.36733	GO Function	GO:0016818	Hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
36733	STRG0A79TGQ.36733	GO Function	GO:0016887	ATP hydrolysis activity
36733	STRG0A79TGQ.36733	GO Function	GO:0017111	Nucleoside-triphosphatase activity
36733	STRG0A79TGQ.36733	GO Function	GO:0042802	Identical protein binding
36733	STRG0A79TGQ.36733	GO Function	GO:0097159	Organic cyclic compound binding
36733	STRG0A79TGQ.36733	GO Function	GO:0140657	ATP-dependent activity
36733	STRG0A79TGQ.36733	GO Function	GO:1901363	Heterocyclic compound binding
36733	STRG0A79TGQ.36733	GO Component	GO:0005622	Intracellular anatomical structure
36733	STRG0A79TGQ.36733	GO Component	GO:0005634	Nucleus
36733	STRG0A79TGQ.36733	GO Component	GO:0005737	Cytoplasm
36733	STRG0A79TGQ.36733	GO Component	GO:0005829	Cytosol
36733	STRG0A79TGQ.36733	GO Component	GO:0032991	Protein-containing complex
36733	STRG0A79TGQ.36733	GO Component	GO:0033588	Elongator holoenzyme complex
36733	STRG0A79TGQ.36733	GO Component	GO:0043226	Organelle
36733	STRG0A79TGQ.36733	GO Component	GO:0043227	Membrane-bounded organelle
36733	STRG0A79TGQ.36733	GO Component	GO:0043229	Intracellular organelle
36733	STRG0A79TGQ.36733	GO Component	GO:0043231	Intracellular membrane-bounded organelle
36733	STRG0A79TGQ.36733	GO Component	GO:0110165	Cellular anatomical entity
36733	STRG0A79TGQ.36733	GO Component	GO:0140535	Intracellular protein-containing complex
36733	STRG0A79TGQ.36733	STRING clusters	CL:11749	Mixed, incl. Sphingolipid de novo biosynthesis, and Organic cation transport
36733	STRG0A79TGQ.36733	STRING clusters	CL:11750	Mixed, incl. Sphingolipid de novo biosynthesis, and Organic cation transport
36733	STRG0A79TGQ.36733	STRING clusters	CL:11824	Mixed, incl. Organic cation transport, and Integral component of plasma membrane
36733	STRG0A79TGQ.36733	STRING clusters	CL:11826	Mixed, incl. Organic cation transport, and Protein secretion
36733	STRG0A79TGQ.36733	STRING clusters	CL:11838	Organic cation transport
36733	STRG0A79TGQ.36733	Reactome	MAP-3214847	HATs acetylate histones
36733	STRG0A79TGQ.36733	Reactome	MAP-3247509	Chromatin modifying enzymes
36733	STRG0A79TGQ.36733	Reactome	MAP-4839726	Chromatin organization
36733	STRG0A79TGQ.36733	COMPARTMENTS	GOCC:0005622	Intracellular
36733	STRG0A79TGQ.36733	COMPARTMENTS	GOCC:0032991	Protein-containing complex
36733	STRG0A79TGQ.36733	COMPARTMENTS	GOCC:0033588	Elongator holoenzyme complex
36733	STRG0A79TGQ.36733	UniProt Keywords	KW-0732	Signal
370809	STRG0A79TGQ.370809	GO Process	GO:0006810	Transport
370809	STRG0A79TGQ.370809	GO Process	GO:0009987	Cellular process
370809	STRG0A79TGQ.370809	GO Process	GO:0051179	Localization
370809	STRG0A79TGQ.370809	GO Process	GO:0051234	Establishment of localization
370809	STRG0A79TGQ.370809	GO Process	GO:0055085	Transmembrane transport
370809	STRG0A79TGQ.370809	GO Process	GO:0071702	Organic substance transport
370809	STRG0A79TGQ.370809	GO Process	GO:0071705	Nitrogen compound transport
370809	STRG0A79TGQ.370809	GO Function	GO:0005215	Transporter activity
370809	STRG0A79TGQ.370809	GO Function	GO:0015205	Nucleobase transmembrane transporter activity
370809	STRG0A79TGQ.370809	GO Function	GO:0022857	Transmembrane transporter activity
370809	STRG0A79TGQ.370809	GO Component	GO:0005886	Plasma membrane
370809	STRG0A79TGQ.370809	GO Component	GO:0016020	Membrane
370809	STRG0A79TGQ.370809	GO Component	GO:0016021	Integral component of membrane
370809	STRG0A79TGQ.370809	GO Component	GO:0031224	Intrinsic component of membrane
370809	STRG0A79TGQ.370809	GO Component	GO:0071944	Cell periphery
370809	STRG0A79TGQ.370809	GO Component	GO:0110165	Cellular anatomical entity
370809	STRG0A79TGQ.370809	STRING clusters	CL:8488	Mixed, incl. Urea metabolic process, and Nucleobase transmembrane transporter activity
370809	STRG0A79TGQ.370809	STRING clusters	CL:8490	Mixed, incl. Urea metabolic process, and Nucleobase transmembrane transporter activity
370809	STRG0A79TGQ.370809	STRING clusters	CL:8524	Nucleobase transmembrane transporter activity
370809	STRG0A79TGQ.370809	COMPARTMENTS	GOCC:0071944	Cell periphery
370809	STRG0A79TGQ.370809	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
370809	STRG0A79TGQ.370809	UniProt Keywords	KW-0472	Membrane
370809	STRG0A79TGQ.370809	UniProt Keywords	KW-0812	Transmembrane
370809	STRG0A79TGQ.370809	UniProt Keywords	KW-1133	Transmembrane helix
372139	STRG0A79TGQ.372139	GO Process	GO:0006066	Alcohol metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0006576	Cellular biogenic amine metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0006629	Lipid metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0006644	Phospholipid metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0006650	Glycerophospholipid metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0006793	Phosphorus metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0006796	Phosphate-containing compound metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0006807	Nitrogen compound metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0008152	Metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0009056	Catabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0009308	Amine metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0009395	Phospholipid catabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0009987	Cellular process
372139	STRG0A79TGQ.372139	GO Process	GO:0034308	Primary alcohol metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0042439	Ethanolamine-containing compound metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0043603	Cellular amide metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0044106	Cellular amine metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0044237	Cellular metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0044238	Primary metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0044242	Cellular lipid catabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0044248	Cellular catabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0044255	Cellular lipid metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0044281	Small molecule metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0046337	Phosphatidylethanolamine metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0046434	Organophosphate catabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0046486	Glycerolipid metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0070291	N-acylethanolamine metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:0071704	Organic substance metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:1901564	Organonitrogen compound metabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:1901575	Organic substance catabolic process
372139	STRG0A79TGQ.372139	GO Process	GO:1901615	Organic hydroxy compound metabolic process
372139	STRG0A79TGQ.372139	GO Function	GO:0003824	Catalytic activity
372139	STRG0A79TGQ.372139	GO Function	GO:0004620	Phospholipase activity
372139	STRG0A79TGQ.372139	GO Function	GO:0005488	Binding
372139	STRG0A79TGQ.372139	GO Function	GO:0008081	Phosphoric diester hydrolase activity
372139	STRG0A79TGQ.372139	GO Function	GO:0008270	Zinc ion binding
372139	STRG0A79TGQ.372139	GO Function	GO:0016298	Lipase activity
372139	STRG0A79TGQ.372139	GO Function	GO:0016787	Hydrolase activity
372139	STRG0A79TGQ.372139	GO Function	GO:0016788	Hydrolase activity, acting on ester bonds
372139	STRG0A79TGQ.372139	GO Function	GO:0042578	Phosphoric ester hydrolase activity
372139	STRG0A79TGQ.372139	GO Function	GO:0043167	Ion binding
372139	STRG0A79TGQ.372139	GO Function	GO:0043169	Cation binding
372139	STRG0A79TGQ.372139	GO Function	GO:0046872	Metal ion binding
372139	STRG0A79TGQ.372139	GO Function	GO:0046914	Transition metal ion binding
372139	STRG0A79TGQ.372139	GO Function	GO:0070290	N-acylphosphatidylethanolamine-specific phospholipase D activity
372139	STRG0A79TGQ.372139	GO Component	GO:0005622	Intracellular anatomical structure
372139	STRG0A79TGQ.372139	GO Component	GO:0005737	Cytoplasm
372139	STRG0A79TGQ.372139	GO Component	GO:0009341	Beta-galactosidase complex
372139	STRG0A79TGQ.372139	GO Component	GO:0016020	Membrane
372139	STRG0A79TGQ.372139	GO Component	GO:0031090	Organelle membrane
372139	STRG0A79TGQ.372139	GO Component	GO:0031967	Organelle envelope
372139	STRG0A79TGQ.372139	GO Component	GO:0031975	Envelope
372139	STRG0A79TGQ.372139	GO Component	GO:0043226	Organelle
372139	STRG0A79TGQ.372139	GO Component	GO:0043227	Membrane-bounded organelle
372139	STRG0A79TGQ.372139	GO Component	GO:0043229	Intracellular organelle
372139	STRG0A79TGQ.372139	GO Component	GO:0043231	Intracellular membrane-bounded organelle
372139	STRG0A79TGQ.372139	GO Component	GO:0110165	Cellular anatomical entity
372139	STRG0A79TGQ.372139	STRING clusters	CL:8401	Mixed, incl. N-acylethanolamine metabolic process, and Arachidonate production from DAG
372139	STRG0A79TGQ.372139	STRING clusters	CL:8403	Mixed, incl. N-acylethanolamine metabolic process, and Arachidonate production from DAG
372139	STRG0A79TGQ.372139	STRING clusters	CL:8405	N-acylethanolamine metabolic process, and Arachidonate production from DAG
372139	STRG0A79TGQ.372139	STRING clusters	CL:8415	N-acylethanolamine metabolic process, and Secondary metabolite biosynthetic process
372139	STRG0A79TGQ.372139	Reactome	MAP-1643685	Disease
372139	STRG0A79TGQ.372139	Reactome	MAP-2187338	Visual phototransduction
372139	STRG0A79TGQ.372139	Reactome	MAP-2453902	The canonical retinoid cycle in rods (twilight vision)
372139	STRG0A79TGQ.372139	Reactome	MAP-9709957	Sensory Perception
372139	STRG0A79TGQ.372139	COMPARTMENTS	GOCC:0005622	Intracellular
372139	STRG0A79TGQ.372139	COMPARTMENTS	GOCC:0043226	Organelle
372139	STRG0A79TGQ.372139	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
372139	STRG0A79TGQ.372139	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
372139	STRG0A79TGQ.372139	COMPARTMENTS	GOCC:1990873	Intrinsic component of plasma membrane of cell tip
372139	STRG0A79TGQ.372139	UniProt Keywords	KW-0378	Hydrolase
380009	STRG0A79TGQ.380009	GO Function	GO:0003824	Catalytic activity
380009	STRG0A79TGQ.380009	GO Function	GO:0016787	Hydrolase activity
380009	STRG0A79TGQ.380009	GO Component	GO:0005622	Intracellular anatomical structure
380009	STRG0A79TGQ.380009	GO Component	GO:0110165	Cellular anatomical entity
380009	STRG0A79TGQ.380009	STRING clusters	CL:11673	Mixed, incl. Secondary metabolite biosynthetic process, and Nicotinate and nicotinamide metabolism
380009	STRG0A79TGQ.380009	COMPARTMENTS	GOCC:0005622	Intracellular
380009	STRG0A79TGQ.380009	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
380009	STRG0A79TGQ.380009	UniProt Keywords	KW-0472	Membrane
380009	STRG0A79TGQ.380009	UniProt Keywords	KW-0812	Transmembrane
380009	STRG0A79TGQ.380009	UniProt Keywords	KW-1133	Transmembrane helix
380434	STRG0A79TGQ.380434	STRING clusters	CL:9321	Mostly uncharacterized, incl. FMN, and Cellular response to inorganic substance
380434	STRG0A79TGQ.380434	STRING clusters	CL:9324	Mostly uncharacterized, incl. Cellular response to inorganic substance, and Microtubule cytoskeleton
380434	STRG0A79TGQ.380434	STRING clusters	CL:9325	Mostly uncharacterized, incl. Cellular response to inorganic substance, and Signaling receptor activity
380434	STRG0A79TGQ.380434	STRING clusters	CL:9326	Mostly uncharacterized, incl. Signaling receptor activity, and alpha-Linolenic acid metabolism
380434	STRG0A79TGQ.380434	UniProt Keywords	KW-0732	Signal
381996	STRG0A79TGQ.381996	GO Process	GO:0000715	Nucleotide-excision repair, DNA damage recognition
381996	STRG0A79TGQ.381996	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
381996	STRG0A79TGQ.381996	GO Process	GO:0006351	Transcription, DNA-templated
381996	STRG0A79TGQ.381996	GO Process	GO:0006352	DNA-templated transcription, initiation
381996	STRG0A79TGQ.381996	GO Process	GO:0006725	Cellular aromatic compound metabolic process
381996	STRG0A79TGQ.381996	GO Process	GO:0006807	Nitrogen compound metabolic process
381996	STRG0A79TGQ.381996	GO Process	GO:0008152	Metabolic process
381996	STRG0A79TGQ.381996	GO Process	GO:0009058	Biosynthetic process
381996	STRG0A79TGQ.381996	GO Process	GO:0009059	Macromolecule biosynthetic process
381996	STRG0A79TGQ.381996	GO Process	GO:0009987	Cellular process
381996	STRG0A79TGQ.381996	GO Process	GO:0010467	Gene expression
381996	STRG0A79TGQ.381996	GO Process	GO:0019367	Fatty acid elongation, saturated fatty acid
381996	STRG0A79TGQ.381996	GO Process	GO:0032774	RNA biosynthetic process
381996	STRG0A79TGQ.381996	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
381996	STRG0A79TGQ.381996	GO Process	GO:0034654	Nucleobase-containing compound biosynthetic process
381996	STRG0A79TGQ.381996	GO Process	GO:0043170	Macromolecule metabolic process
381996	STRG0A79TGQ.381996	GO Process	GO:0044237	Cellular metabolic process
381996	STRG0A79TGQ.381996	GO Process	GO:0044238	Primary metabolic process
381996	STRG0A79TGQ.381996	GO Process	GO:0044249	Cellular biosynthetic process
381996	STRG0A79TGQ.381996	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
381996	STRG0A79TGQ.381996	GO Process	GO:0046483	Heterocycle metabolic process
381996	STRG0A79TGQ.381996	GO Process	GO:0071704	Organic substance metabolic process
381996	STRG0A79TGQ.381996	GO Process	GO:0090304	Nucleic acid metabolic process
381996	STRG0A79TGQ.381996	GO Process	GO:0097659	Nucleic acid-templated transcription
381996	STRG0A79TGQ.381996	GO Process	GO:0110148	Biomineralization
381996	STRG0A79TGQ.381996	GO Process	GO:1901360	Organic cyclic compound metabolic process
381996	STRG0A79TGQ.381996	GO Process	GO:1901362	Organic cyclic compound biosynthetic process
381996	STRG0A79TGQ.381996	GO Process	GO:1901576	Organic substance biosynthetic process
381996	STRG0A79TGQ.381996	GO Function	GO:0003824	Catalytic activity
381996	STRG0A79TGQ.381996	GO Function	GO:0003899	DNA-directed 5-3 RNA polymerase activity
381996	STRG0A79TGQ.381996	GO Function	GO:0016740	Transferase activity
381996	STRG0A79TGQ.381996	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
381996	STRG0A79TGQ.381996	GO Function	GO:0016779	Nucleotidyltransferase activity
381996	STRG0A79TGQ.381996	GO Function	GO:0034062	5-3 RNA polymerase activity
381996	STRG0A79TGQ.381996	GO Function	GO:0097747	RNA polymerase activity
381996	STRG0A79TGQ.381996	GO Function	GO:0140098	Catalytic activity, acting on RNA
381996	STRG0A79TGQ.381996	GO Function	GO:0140640	Catalytic activity, acting on a nucleic acid
381996	STRG0A79TGQ.381996	GO Component	GO:0000428	DNA-directed RNA polymerase complex
381996	STRG0A79TGQ.381996	GO Component	GO:0005622	Intracellular anatomical structure
381996	STRG0A79TGQ.381996	GO Component	GO:0005634	Nucleus
381996	STRG0A79TGQ.381996	GO Component	GO:0005730	Nucleolus
381996	STRG0A79TGQ.381996	GO Component	GO:0005736	RNA polymerase I complex
381996	STRG0A79TGQ.381996	GO Component	GO:0030880	RNA polymerase complex
381996	STRG0A79TGQ.381996	GO Component	GO:0031974	Membrane-enclosed lumen
381996	STRG0A79TGQ.381996	GO Component	GO:0031981	Nuclear lumen
381996	STRG0A79TGQ.381996	GO Component	GO:0032991	Protein-containing complex
381996	STRG0A79TGQ.381996	GO Component	GO:0043226	Organelle
381996	STRG0A79TGQ.381996	GO Component	GO:0043227	Membrane-bounded organelle
381996	STRG0A79TGQ.381996	GO Component	GO:0043228	Non-membrane-bounded organelle
381996	STRG0A79TGQ.381996	GO Component	GO:0043229	Intracellular organelle
381996	STRG0A79TGQ.381996	GO Component	GO:0043231	Intracellular membrane-bounded organelle
381996	STRG0A79TGQ.381996	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
381996	STRG0A79TGQ.381996	GO Component	GO:0043233	Organelle lumen
381996	STRG0A79TGQ.381996	GO Component	GO:0055029	Nuclear DNA-directed RNA polymerase complex
381996	STRG0A79TGQ.381996	GO Component	GO:0061695	Transferase complex, transferring phosphorus-containing groups
381996	STRG0A79TGQ.381996	GO Component	GO:0070013	Intracellular organelle lumen
381996	STRG0A79TGQ.381996	GO Component	GO:0110165	Cellular anatomical entity
381996	STRG0A79TGQ.381996	GO Component	GO:0140513	Nuclear protein-containing complex
381996	STRG0A79TGQ.381996	GO Component	GO:0140535	Intracellular protein-containing complex
381996	STRG0A79TGQ.381996	GO Component	GO:1902494	Catalytic complex
381996	STRG0A79TGQ.381996	GO Component	GO:1990234	Transferase complex
381996	STRG0A79TGQ.381996	STRING clusters	CL:10146	Mixed, incl. Transcription regulation, and Transmembrane helix
381996	STRG0A79TGQ.381996	STRING clusters	CL:10147	Mixed, incl. Transcription regulation, and Transmembrane helix
381996	STRG0A79TGQ.381996	STRING clusters	CL:10148	Mixed, incl. Transcription regulation, and Transmembrane helix
381996	STRG0A79TGQ.381996	STRING clusters	CL:10149	Mixed, incl. Transcription regulation, and Coiled coil
381996	STRG0A79TGQ.381996	STRING clusters	CL:10150	Mostly uncharacterized, incl. Transcription regulation, and Protein N-acetylglucosaminyltransferase activity
381996	STRG0A79TGQ.381996	STRING clusters	CL:10258	Mostly uncharacterized, incl. Cul4-RING E3 ubiquitin ligase complex, and Glycolipid transport
